[1;34m[src/utils/log.c:30 init_log] Log is written to /home/wang/InternalDependent_ysyx-workbench/am-kernels/kernels/litenes/build/nemu-log.txt[0m
[1;34m[src/memory/paddr.c:54 init_mem] physical memory area [0x80000000, 0x87ffffff][0m
[1;34m[src/device/io/mmio.c:52 add_mmio_map] Add mmio map 'serial' at [0xa00003f8, 0xa00003ff][0m
[1;34m[src/device/io/mmio.c:52 add_mmio_map] Add mmio map 'rtc' at [0xa0000048, 0xa000004f][0m
[1;34m[src/device/io/mmio.c:52 add_mmio_map] Add mmio map 'vgactl' at [0xa0000100, 0xa0000107][0m
[1;34m[src/device/io/mmio.c:52 add_mmio_map] Add mmio map 'vmem' at [0xa1000000, 0xa10752ff][0m
[1;34m[src/device/io/mmio.c:52 add_mmio_map] Add mmio map 'keyboard' at [0xa0000060, 0xa0000063][0m
[1;34m[src/device/io/mmio.c:52 add_mmio_map] Add mmio map 'audio' at [0xa0000200, 0xa0000217][0m
[1;34m[src/device/io/mmio.c:52 add_mmio_map] Add mmio map 'audio-sbuf' at [0xa1200000, 0xa120ffff][0m
[1;34m[src/monitor/monitor.c:60 load_img] The image is /home/wang/InternalDependent_ysyx-workbench/am-kernels/kernels/litenes/build/litenes-riscv32-nemu.bin, size = 1549929[0m
[1;34m[src/monitor/monitor.c:28 welcome] Trace: [1;32mON[0m[0m
[1;34m[src/monitor/monitor.c:29 welcome] If trace is enabled, a log file will be generated to record the trace. This may lead to a large log file. If it is not necessary, you can disable it in menuconfig[0m
[1;34m[src/monitor/monitor.c:32 welcome] Build time: 16:42:53, Apr 30 2026[0m
0x80004434: 00 00 ba 17 auipc	s4, 0xb
0x80004438: 10 0a 0a 13 addi	s4, s4, 0x100
0x8000443c: 03 00 0b 13 addi	s6, zero, 0x30
0x80004440: 00 10 0a 93 addi	s5, zero, 1
0x80004444: 01 80 00 6f j	0x18
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004464: 07 37 86 63 beq	a5, s3, 0x6c
0x80004468: 00 0a 47 03 lbu	a4, 0(s4)
0x8000446c: 0e f7 0e 63 beq	a4, a5, 0xfc
0x80004470: 00 8a 47 03 lbu	a4, 8(s4)
0x80004474: 06 f7 06 63 beq	a4, a5, 0x6c
0x800044e0: 00 10 07 93 addi	a5, zero, 1
0x800044e4: 00 37 97 93 slli	a5, a5, 3
0x800044e8: 00 fa 07 b3 add	a5, s4, a5
0x800044ec: 00 47 a7 83 lw	a5, 4(a5)
0x800044f0: 04 07 84 63 beqz	a5, 0x48
0x800044f4: 07 57 90 63 bne	a5, s5, 0x60
0x800044f8: 00 c1 27 03 lw	a4, 0xc(sp)
0x800044fc: 00 07 27 83 lw	a5, 0(a4)
0x80004500: 00 47 07 13 addi	a4, a4, 4
0x80004504: 00 e1 26 23 sw	a4, 0xc(sp)
0x80004508: 00 07 c6 83 lbu	a3, 0(a5)
0x8000450c: f6 06 86 e3 beqz	a3, -0x94
0x80004510: 00 17 c7 03 lbu	a4, 1(a5)
0x80004514: 00 c0 00 6f j	0xc
0x80004520: 00 d9 00 23 sb	a3, 0(s2)
0x80004524: 00 17 87 93 addi	a5, a5, 1
0x80004528: 00 19 09 13 addi	s2, s2, 1
0x8000452c: fe 07 16 e3 bnez	a4, -0x14
0x80004530: 00 24 04 13 addi	s0, s0, 2
0x80004534: f4 9f f0 6f j	-0xb8
0x8000447c: 00 04 45 03 lbu	a0, 0(s0)
0x80004480: fc 05 1e e3 bnez	a0, -0x24
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004464: 07 37 86 63 beq	a5, s3, 0x6c
0x80004468: 00 0a 47 03 lbu	a4, 0(s4)
0x8000446c: 0e f7 0e 63 beq	a4, a5, 0xfc
0x80004470: 00 8a 47 03 lbu	a4, 8(s4)
0x80004474: 06 f7 06 63 beq	a4, a5, 0x6c
0x800044e0: 00 10 07 93 addi	a5, zero, 1
0x800044e4: 00 37 97 93 slli	a5, a5, 3
0x800044e8: 00 fa 07 b3 add	a5, s4, a5
0x800044ec: 00 47 a7 83 lw	a5, 4(a5)
0x800044f0: 04 07 84 63 beqz	a5, 0x48
0x800044f4: 07 57 90 63 bne	a5, s5, 0x60
0x800044f8: 00 c1 27 03 lw	a4, 0xc(sp)
0x800044fc: 00 07 27 83 lw	a5, 0(a4)
0x80004500: 00 47 07 13 addi	a4, a4, 4
0x80004504: 00 e1 26 23 sw	a4, 0xc(sp)
0x80004508: 00 07 c6 83 lbu	a3, 0(a5)
0x8000450c: f6 06 86 e3 beqz	a3, -0x94
0x80004510: 00 17 c7 03 lbu	a4, 1(a5)
0x80004514: 00 c0 00 6f j	0xc
0x80004520: 00 d9 00 23 sb	a3, 0(s2)
0x80004524: 00 17 87 93 addi	a5, a5, 1
0x80004528: 00 19 09 13 addi	s2, s2, 1
0x8000452c: fe 07 16 e3 bnez	a4, -0x14
0x80004530: 00 24 04 13 addi	s0, s0, 2
0x80004534: f4 9f f0 6f j	-0xb8
0x8000447c: 00 04 45 03 lbu	a0, 0(s0)
0x80004480: fc 05 1e e3 bnez	a0, -0x24
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004464: 07 37 86 63 beq	a5, s3, 0x6c
0x80004468: 00 0a 47 03 lbu	a4, 0(s4)
0x8000446c: 0e f7 0e 63 beq	a4, a5, 0xfc
0x80004470: 00 8a 47 03 lbu	a4, 8(s4)
0x80004474: 06 f7 06 63 beq	a4, a5, 0x6c
0x800044e0: 00 10 07 93 addi	a5, zero, 1
0x800044e4: 00 37 97 93 slli	a5, a5, 3
0x800044e8: 00 fa 07 b3 add	a5, s4, a5
0x800044ec: 00 47 a7 83 lw	a5, 4(a5)
0x800044f0: 04 07 84 63 beqz	a5, 0x48
0x800044f4: 07 57 90 63 bne	a5, s5, 0x60
0x800044f8: 00 c1 27 03 lw	a4, 0xc(sp)
0x800044fc: 00 07 27 83 lw	a5, 0(a4)
0x80004500: 00 47 07 13 addi	a4, a4, 4
0x80004504: 00 e1 26 23 sw	a4, 0xc(sp)
0x80004508: 00 07 c6 83 lbu	a3, 0(a5)
0x8000450c: f6 06 86 e3 beqz	a3, -0x94
0x80004510: 00 17 c7 03 lbu	a4, 1(a5)
0x80004514: 00 c0 00 6f j	0xc
0x80004520: 00 d9 00 23 sb	a3, 0(s2)
0x80004524: 00 17 87 93 addi	a5, a5, 1
0x80004528: 00 19 09 13 addi	s2, s2, 1
0x8000452c: fe 07 16 e3 bnez	a4, -0x14
0x80004530: 00 24 04 13 addi	s0, s0, 2
0x80004534: f4 9f f0 6f j	-0xb8
0x8000447c: 00 04 45 03 lbu	a0, 0(s0)
0x80004480: fc 05 1e e3 bnez	a0, -0x24
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
0x80004448: 00 a9 00 23 sb	a0, 0(s2)
0x8000444c: 00 14 04 13 addi	s0, s0, 1
0x80004450: 00 19 09 13 addi	s2, s2, 1
0x80004454: 00 04 45 03 lbu	a0, 0(s0)
0x80004458: 02 05 06 63 beqz	a0, 0x2c
0x8000445c: 00 14 47 83 lbu	a5, 1(s0)
0x80004460: ff 35 14 e3 bne	a0, s3, -0x18
